SaleID,CustomerID,ProductID,StoreID,SaleDate,Quantity,UnitPrice,Discount,OrderStatus,PaymentMethod
S0006996,C00070,P0073,ST003,2026-04-19,8,562.82,0.05,completed,Mobile Money
S0009727,C00818,P0177,ST011,2026-07-01,9,17.54,0.1,Completed,Card
S0004361,C00908,P0059,ST008,2025-05-22,3,413.07,0.2,Returned,Bank Transfer
S0009045,C00042,P0165,ST002,2026-01-24,4,828.51,0.1,Pending,Card
S0007393,C00978,P0156,ST015,2025-01-21,8,639.94,0.2,Pending,Card
S0004176,C00980,P0091,ST017,2025-02-24,4,457.8,0.2,Completed,Card
S0009626,C00278,P0121,ST001,2025-07-09,2,1016.57,0.15,Cancelled,Bank Transfer
S0009955,C00660,P0179,ST002,2025-07-31,1,627.39,0.1,completed,Card
S0009073,C00483,P0010,ST020,2025-03-04,8,101.63,0.0,completed,Mobile Money
S0004260,C00559,P0159,ST006,2025-08-07,8,582.17,0.2,Cancelled,Bank Transfer
S0004993,C00572,P0075,ST010,2025-12-24,2,428.06,0.1,completed,Mobile Money
S0003409,C00401,P0016,ST015,2025-08-15,4,992.54,0.2,Returned,Card
S0006501,C00581,P0080,ST014,2025-08-04,8,866.94,0.15,Completed,Mobile Money
S0000594,C00796,P0070,ST999,2025-03-14,1,1140.2,0.2,Cancelled,Card
S0004434,C00417,P0199,ST015,2026-02-12,7,783.57,0.1,Pending,Mobile Money
S0005734,C00396,P0142,ST001,2025-05-17,6,1166.83,0.05,completed,Cash
S0004043,C00222,P0157,ST007,2025-07-25,7,1293.3,0.15,Completed,Mobile Money
S0005876,C00729,P0075,ST016,2025-06-07,4,427.78,0.05,completed,Card
S0001037,C00111,P0189,ST006,2025-06-09,4,645.86,0.05,Completed,Mobile Money
S0002895,C00133,P0057,ST014,2025-04-16,7,204.9,0.15,Cancelled,Card
S0000506,C00265,P0050,ST006,2025-11-17,4,342.04,0.0,Cancelled,Bank Transfer
S0008142,C00378,P0064,ST004,2025-03-14,10,1303.4,0.05,Cancelled,Card
S0005366,C00663,P0173,ST009,2025-11-23,5,665.01,0.05,Cancelled,Card
S0001645,C00722,P0015,ST009,2025-08-14,5,1126.44,0.05,Cancelled,Cash
S0007839,C00414,P0128,ST020,2026-05-31,10,205.21,0.05,Completed,Cash
S0001237,C00049,P0199,ST010,2025-04-27,7,782.94,0.2,Returned,Cash
S0009670,C00168,P0119,ST020,2025-04-15,7,413.0,0.2,completed,Card
S0004777,C00962,P0050,ST017,2025-08-01,3,342.3,0.2,completed,Cash
S0007924,C00428,P0116,ST015,2025-01-20,4,33.56,0.05,Returned,Card
S0004349,C00876,P0105,ST007,2025-10-05,1,737.18,0.1,completed,Cash
S0004603,C00858,P0142,ST003,2025-04-03,5,1164.67,0.1,Returned,Mobile Money
S0008524,C00884,P0082,ST015,2025-12-25,8,1218.49,0.2,completed,Cash
S0006320,C00740,P0011,ST011,2025-02-06,1,154.57,0.1,Cancelled,Bank Transfer
S0001253, C00414 ,P0093,ST015,2026-04-05,10,94.45,0.0,Pending,Bank Transfer
S0000226,C00309,P0006,ST020,2026-03-21,4,1222.13,0.05,completed,Mobile Money
S0003213,C00299,P0067,ST012,2025-05-05,5,924.01,0.05,Returned,Cash
S0000229,C00480,P0153,ST015,2026-01-31,7,501.21,0.1,Cancelled,Cash
S0004779,C00418,P0019,ST014,2025-01-17,9,714.33,0.05,completed,Cash
S0001280,C00837,P0143,ST017,2025-09-21,3,1165.19,0.05,Pending,Bank Transfer
S0009666,C00889,P0052,ST006,2026-05-02,6,1037.26,0.0,Cancelled,Card
S0004722,C00575,P0178,ST001,2025-04-20,9,1445.75,0.1,completed,Mobile Money
S0007659,C00911,P0176,ST007,2025-12-04,1,341.11,0.0,Returned,Bank Transfer
S0007230,C00713,P0092,ST013,2026-05-03,8,1119.79,0.2,Returned,Bank Transfer
S0006844,C00609,P0077,ST019,2025-01-14,6,941.07,0.0,Pending,Mobile Money
S0006186,C00912,P0031,ST014,2026-03-02,8,625.18,0.1,completed,Card
S0007716,C00720,P0097,ST009,2025-12-15,5,1380.14,0.05,Cancelled,Mobile Money
S0002226,C00987,P0002,ST017,2026-05-27,3,286.31,0.15,completed,Mobile Money
S0009800,C00124,P0058,ST011,2026-04-14,10,1328.47,0.2,Returned,Cash
S0009511,C00463,P0070,ST001,2026-07-17,1,1137.43,0.2,Cancelled,Card
S0004627,C00108,P0034,ST015,2025-03-18,1,1185.72,0.05,Completed,Mobile Money
S0002306,C00226,P0028,ST011,2025-06-19,4,150.41,0.0,Completed,Cash
S0009799,C00734,P0079,ST004,2026-01-09,8,1032.16,0.1,Completed,Card
S0008667,C00334,P0195,ST014,2025-09-13,5,895.01,0.05,Completed,Card
S0007138,C00142,P0089,ST011,2025-06-25,8,282.55,0.2,completed,Bank Transfer
S0003472,C00609,P0145,ST013,2025-07-27,9,1495.0,0.05,completed,Bank Transfer
S0009981,C00003,P0053,ST012,2025-04-30,3,1497.01,0.05,Cancelled,Mobile Money
S0003402,C00523,P0022,ST010,2026-03-08,7,649.3,0.05,Cancelled,Card
S0007327,C00410,P0084,ST003,2026-04-21,9,229.43,0.1,completed,Card
S0009497,C00519,P0061,ST004,2025-08-16,7,236.74,0.15,Returned,Cash
S0009106,C00059,P0114,ST001,2026-07-10,8,555.61,0.15,Cancelled,Mobile Money
S0004511,C00218,P0191,ST004,2025-05-23,6,1379.75,0.2,Returned,Mobile Money
S0008409,C00461,P0015,ST005,2026-07-28,5,1126.72,0.1,completed,Mobile Money
S0000394,C00749,P0101,ST004,2025-06-21,8,1240.62,0.1,completed,Cash
S0006043,C00746,P0031,ST010,2025-01-17,5,626.95,0.15,Completed,Cash
S0004488,C00207,P0144,ST017,2026-06-14,9,1118.01,0.1,Pending,Mobile Money
S0003730,C00247,P0084,ST010,2026-04-25,8,229.26,0.0,Returned,Card
S0006213,C00718,P0015,ST015,2026-07-04,2,1126.17,0.15,Pending,Mobile Money
S0003179,C00310,P0160,ST008,2026-02-09,10,334.53,0.05,Returned,Card
S0003177,C00413,P0094,ST007,2026-01-10,9,485.75,0.0,Pending,Card
S0007429,C00231,P0002,ST013,2025-09-13,10,287.47,0.05,Completed,Cash
S0001386,C00141,P0179,ST018,2025-04-01,9,630.96,0.0,Completed,Cash
S0007745,C00500,P0070,ST018,2025-12-09,10,1139.89,0.0,Cancelled,Card
S0009744,C00876,P0095,ST011,2026-02-15,2,58.57,0.1,completed,Bank Transfer
S0001919,C00437,P0128,ST007,2025-12-26,8,205.49,0.0,Pending,Cash
S0004429,C00431,P0090,ST009,2026-02-15,10,619.35,0.1,Pending,Cash
S0004377,C00178,P0149,ST016,2025-11-08,9,273.23,0.05,completed,Mobile Money
S0004862,C00070,P0069,ST016,2026-01-09,7,1361.58,0.1,Completed,Card
S0002280,C00022,P0170,ST020,2026-05-08,1,408.87,0.2,Pending,Cash
S0003943,C00559,P0176,ST013,2026-03-28,10,338.09,0.2,Returned,Mobile Money
S0001204,C00775,P0038,ST020,2026-06-01,6,310.37,0.2,Completed,Mobile Money
S0002529,C00522,P0016,ST004,2025-06-15,5,993.72,0.05,Returned,Card
S0002699,C00937,P0150,ST001,2025-07-30,7,675.76,0.15,Returned,Mobile Money
S0002609,C00224,P0023,ST006,2025-09-20,3,840.22,0.15,Pending,Cash
S0008525,C00706,P0016, ST017 ,2025-08-21,1,993.4,0.05,Completed,Card
S0002763,C00928,P0133,ST002,2025-08-16,4,941.35,0.2,Cancelled,Mobile Money
S0009558,C00631,P0145,ST007,2025-08-21,6,1493.56,0.2,completed,Mobile Money
S0003134,C00876,P0034,ST010,2025-09-23,9,1186.03,0.05,Cancelled,Card
S0009577,C00607,P0099,ST013,2026-03-07,4,1390.82,0.1,Pending,Cash
S0006481,C00549,P0044,ST006,2025-11-20,7,916.11,0.0,Returned,Card
S0001292,C00616,P0177,ST017,2025-10-10,7,15.23,0.2,Returned,Cash
S0002487,C00523,P0029,ST002,2025-11-14,10,1222.27,0.15,Pending,Bank Transfer
S0008849,C00288,P0112,ST018,2025-05-11,2,124.14,0.0,completed,Cash
S0007143,C00991,P0107,ST019,2025-03-02,4,403.95,0.1,completed,Mobile Money
S0009237,C00349,P0148,ST016,2026-05-03,5,554.8,0.2,Returned,Card
S0001875,C00010,P0074,ST005,2026-10-04,5,1465.86,0.0,Cancelled,Card
S0003219,C00813,P0185,ST005,2026-01-06,5,847.91,0.2,Completed,Bank Transfer
S0003284,C00946,P0057,ST011,2025-11-05,1,204.55,0.05,Returned,Bank Transfer
S0009641,C00505,P0012,ST007,2025-05-14,10,1081.66,0.15,Completed,Card
S0005796,C00166,P0089,ST009,2026-03-30,6,282.65,0.15,Cancelled,Mobile Money
S0004121,C00368,P0052,ST011,2026-02-15,7,1036.68,0.2,completed,Mobile Money
S0007805,C00959,P0030,ST001,2025-04-01,3,1372.16,0.0,completed,Card
S0000757,C00004,P0131,ST008,2026-07-21,1,1299.31,0.05,completed,Bank Transfer
S0001157,C00588,P0150,ST006,2026-02-05,10,680.66,0.0,Pending,Card
S0006374,C00474,P0019,ST015,2025-03-28,1,717.41,0.0,Returned,Card
S0009385,C00114,P0043,ST018,2025-05-08,10,1026.21,0.15,Cancelled,Cash
S0004415,C00295,P0195,ST016,2026-03-26,3,896.2,0.1,Pending,Bank Transfer
S0008145,C00976,P0015,ST010,2025-06-27,1,1128.83,0.0,Pending,Mobile Money
S0001813,C00174,P0153,ST007,2025-03-08,8,503.43,0.2,Cancelled,Card
S0001338,C00505,P0159,ST017,2025-05-10,10,581.57,0.15,Cancelled,Cash
S0003085,C00546,P0132,ST003,2025-06-20,6,1401.07,0.15,Cancelled,Cash
S0007278,C00218,P0103,ST012,2026-04-15,4,1297.99,0.15,Returned,Card
S0001688,C00577,P0127,ST014,2025-12-01,3,1486.45,0.2,Pending,Cash
S0008745,C00081,P0038,ST020,2026-01-08,2,308.44,0.0,Cancelled,Bank Transfer
S0009041,C00497,P0105,ST013,2026-04-21,3,734.57,0.1,Cancelled,Card
S0003599,C00932,P0115,ST005,2026-03-02,8,612.53,0.15,Pending,Bank Transfer
S0008978,C00769,P0181,ST007,2025-03-13,7,73.48,0.1,Pending,Cash
S0006808,C00608,P0050,ST012,2026-07-17,1,341.58,0.0,Pending,Card
S0008274,C00718,P0164,ST011,2025-01-10,9,0.0,0.0,Completed,Cash
S0007422,C00451,P0085,ST006,2025-10-08,8,990.92,0.05,completed,Mobile Money
S0001898,C00214,P0134,ST019,2025-08-26,8,1253.75,0.1,Cancelled,Mobile Money
S0008628,C00824,P0179,ST005,2026-05-09,8,628.52,0.2,Completed,Cash
S0006961,C00742,P0149,ST009,2025-08-08,6,276.66,0.0,Pending,Mobile Money
S0000081,C00320,P0065,ST014,2025-06-06,8,586.92,0.15,completed,Mobile Money
S0005032,C00705,P0039,ST006,2025-03-25,10,1496.56,0.2,completed,Cash
S0002053,C00933,P0126,ST010,2026-06-08,2,454.61,0.0,Pending,Card
S0003440,C00620,P0096,ST002,2026-07-06,7,957.35,0.0,Cancelled,Card
S0004548,C00670,P0134,ST009,2026-05-30,10,1257.66,0.2,Returned,Cash
S0000132,C00454,P0112,ST001,2025-04-27,5,123.94,0.15,Returned,Card
S0006427,C00744, P0176 ,ST016,2025-01-20,5,337.93,0.15,Returned,Mobile Money
S0000344,C00237,P0061,ST005,2026-02-08,6,236.14,0.0,Cancelled,Bank Transfer
S0007300,C00175,P0127,ST008,2025-01-01,10,1486.97,0.0,Cancelled,Bank Transfer
S0001535,C00182,P0021,ST002,2025-08-01,6,1308.82,0.1,Completed,Bank Transfer
S0006131,C00506,P0054,ST006,2025-02-12,9,96.86,0.05,Pending,Cash
S0004853,C00968,P0084,ST019,2025-02-12,9,226.33,0.1,Pending,Cash
S0006569,C00540,P0042,ST007,2026-03-10,4,354.82,0.2,Cancelled,Mobile Money
S0001456,C00873,P0016,ST011,2026-06-14,6,990.99,0.0,Cancelled,Mobile Money
S0009020,C00327,P0097,ST019,2026-06-02,1,1375.16,0.05,Completed,Cash
S0008603,C00700,P0117,ST013,2025-09-28,6,291.47,0.2,Returned,Mobile Money
S0007402,C00954,P0092,ST016,2025-02-05,3,1115.93,0.05,Pending,Mobile Money
S0008355,C00006,P0185,ST015,2026-01-05,9,842.7,0.15,Returned,Bank Transfer
S0006581,C00910,P0168,ST001,2025-09-25,6,741.78,0.0,Completed,Cash
S0004123,C00159,P0111,ST013,2025-11-15,2,497.23,0.05,Completed,Cash
S0002630,C00945,P0124,ST005,2025-09-30,3,637.0,0.05,Completed,Card
S0000688,C00210,P0045,ST002,2026-12-01,1,1243.62,0.1,Cancelled,Mobile Money
S0001983,C00793,P0121,ST012,2026-04-19,2,1018.12,0.15,Completed,Mobile Money
S0002994,C00879,P0030,ST014,2026-05-14,6,1370.99,0.15,Completed,Bank Transfer
S0003590,C00371,P0168,ST003,2026-04-19,6,747.8,0.2,Cancelled,Cash
S0008129,C00694,P0140,ST007,2025-01-10,5,1308.08,0.1,Returned,Bank Transfer
S0001227,C00478,P0111,ST001,2025-10-27,4,497.0,0.15,Cancelled,Card
S0006218,C00964,P0109,ST002,2026-04-10,8,189.37,0.1,Pending,Bank Transfer
S0000842,C00010,P0115,ST006,2025-05-28,5,615.6,0.2,Returned,Cash
S0005627,C00670,P0196,ST013,2026-04-08,7,499.1,0.15,Completed,Mobile Money
S0006541,C00278,P0001,ST006,2026-05-01,1,1034.75,0.15,Returned,Mobile Money
S0002091,C00208,P0162,ST008,2026-05-12,2,305.82,0.2,Returned,Mobile Money
S0002038,C00704,P0175,ST009,2026-02-07,2,517.42,0.15,Pending,Cash
S0007595,C00926,P0050,ST013,2025-08-30,2,340.85,0.1,Pending,Card
S0000942,C00464,P0053,ST013,2026-01-18,1,1494.08,0.15,Pending,Mobile Money
S0007682, C00253 ,P0168,ST006,2025-06-28,10,745.48,0.1,Cancelled,Card
S0008113,C00785,P0141,ST009,2025-07-02,5,98.56,0.1,Cancelled,Bank Transfer
S0009782,C00150,P0103,ST007,2025-09-27,2,1300.6,0.15,Returned,Cash
S0002885,C00965,P0083,ST011,2025-08-22,8,1055.72,0.05,Completed,Cash
S0008036,C00789,P0036,ST003,2026-02-12,8,1280.9,0.15,completed,Mobile Money
S0009441,C00868,P0081,ST018,2025-01-11,4,205.9,0.05,completed,Card
S0008093,C00620,P0198,ST006,2026-06-06,10,817.6,0.0,Returned,Mobile Money
S0000812,C00298,P0174,ST017,2025-05-05,3,192.27,0.0,Completed,Cash
S0002151,C00762,P0084,ST009,2025-08-31,1,227.19,,Pending,Cash
S0000881,C00396,P0080,ST006,2025-01-12,9,867.5,0.1,Completed,Bank Transfer
S0008890,C00312,P0104,ST004,2025-08-08,7,164.38,0.15,Pending,Cash
S0008655,C00644,P0006,ST013,2025-06-13,9,1223.25,0.05,Pending,Bank Transfer
S0009297,C00268,P0093,ST018,2025-04-05,9,93.59,0.0,Completed,Cash
S0007224,C00661,P0044,ST008,2026-03-09,1,919.38,0.05,Cancelled,Card
S0009189,C00347,P0061,ST007,2026-02-26,8,235.34,0.2,completed,Card
S0004919,C00905,P0148,ST002,2025-10-16,6,555.19,0.05,Completed,Mobile Money
S0006823,C00011, P0137 ,ST012,2026-01-15,7,151.1,0.0,Completed,Mobile Money
S0004781,C00469,P0059,ST016,2026-04-29,10,414.51,0.0,completed,Bank Transfer
S0006117,C00859,P0180,ST002,2026-07-02,4,692.31,0.2,Cancelled,Card
S0000716,C00321,P0011,ST002,2025-12-20,3,154.05,0.2,Completed,Mobile Money
S0003363,C00735,P0060,ST009,2025-06-03,2,732.2,0.0,completed,Cash
S0002857,C00922,P0117,ST012,2026-01-11,3,294.15,0.2,completed,Bank Transfer
S0004464,C00239,P0063,ST002,2025-10-14,9,1438.28,0.0,Pending,Card
S0003014,C00589,P0018,ST004,2025-08-01,10,873.97,0.15,completed,Mobile Money
S0000513,C00575,P0070,ST011,2025-09-08,7,1142.12,0.05,completed,Card
S0007713,C00642,P0061,ST007,2025-12-08,5,235.75,0.15,Pending,Mobile Money
S0005911,C00402,P0180,ST010,2026-04-08,3,688.41,0.05,Returned,Bank Transfer
S0001264,C00453,P0061,ST006,2025-10-08,1,233.32,0.15,Cancelled,Cash
S0004705,C00292,P0189,ST012,2026-04-26,9,646.21,0.2,Cancelled,Card
S0005939,C00911,P0164,ST004,2025-08-07,4,1253.17,0.2,Cancelled,Cash
S0009823,C00235,P0193,ST011,2026-01-11,7,910.9,0.0,Returned,Mobile Money
S0000099,C00267,P0075,ST011,2026-03-31,10,427.26,0.15,Pending,Cash
S0003544,C00218,P0067,ST020,2025-04-20,5,921.86,0.2,Cancelled,Card
S0000817,C00624,P0117,ST015,2025-12-27,2,295.2,0.05,Pending,Card
S0007304,C00495,P0123,ST004,2025-10-19,3,813.16,0.2,Completed,Cash
S0002037,C00142,P0179,ST015,2026-03-22,7,625.07,0.05,Pending,Card
S0002110,C00476,P0006,ST001,2025-12-13,6,1224.41,0.0,Completed,Mobile Money
S0005759,C00094,P0146,ST012,2026-04-12,7,1392.05,0.05,Cancelled,Card
S0003904,C00086,P0177,ST010,2025-06-04,10,17.03,0.05,Cancelled,Mobile Money
S0004898,C00419,P0083,ST020,2026-04-20,1,1055.38,0.1,completed,Mobile Money
S0003835,C00233,P0060,ST019,2025-03-26,3,731.68,0.2,Cancelled,Bank Transfer
S0005487,C00381,P0190,ST001,2026-03-25,9,953.08,0.15,Cancelled,Card
S0005424,C00153,P0150,ST011,2026-07-24,10,679.39,0.05,completed,Mobile Money
S0001572,C00750,P0083,ST007,2025-10-25,6,1058.32,0.2,Cancelled,Bank Transfer
S0004056,C00782,P0026,ST013,2025-07-28,5,1077.58,0.1,completed,Bank Transfer
S0003845,C00285,P0200,ST007,2025-03-10,10,598.16,0.15,Pending,Mobile Money
S0008762,C00456,P0170,ST007,2025-10-27,10,408.66,0.1,Returned,Mobile Money
S0005891,C00243,P0083,ST006,2025-08-20,9,1057.88,0.1,Returned,Card
S0004925,C00199,P0143,ST009,2026-07-03,4,1168.77,0.15,Pending,Mobile Money
S0000656,C00697,P0130,ST018,2025-11-14,6,456.29,0.15,completed,Mobile Money
S0005867,C00344,P0104,ST001,2025-04-03,5,162.05,0.2,Returned,Cash
S0007781,C00468,P0077,ST016,2025-09-23,5,941.38,0.15,Completed,Card
S0000940,C00752,P0079,ST002,2025-10-24,3,1028.8,0.2,Returned,Bank Transfer
S0004226,C00906,P0086,ST012,2025-02-27,9,354.29,0.2,Returned,Bank Transfer
S0000964,C00191,P0003,ST012,2026-02-28,1,626.46,0.2,completed,Mobile Money
S0005885,C00894,P0138,ST010,2025-06-28,9,1435.34,0.0,Returned,Card
S0001783,C00903,P0151,ST005,2025-10-01,5,37.02,0.0,Returned,Bank Transfer
S0007258,C00222,P0168,ST013,2025-09-09,2,743.89,0.0,Pending,Bank Transfer
S0006550,C00960,P0199,ST005,2025-05-26,3,781.85,0.1,Pending,Bank Transfer
S0005081,C00126,P0107,ST001,2025-04-03,5,404.53,0.0,Returned,Bank Transfer
S0002189,C00171,P0099,ST018,2025-05-17,2,1389.78,0.1,completed,Mobile Money
S0004633,C00768,P0015,ST013,2025-04-09,5,1128.04,0.05,Completed,Mobile Money
S0000641,C00414,P0041,ST018,2026-06-17,9,537.41,0.2,Pending,Cash
S0002961, C00646 ,P0003,ST019,2025-03-31,4,628.29,0.15,Pending,Cash
S0002246,,P0165,ST017,2026-03-09,4,827.44,0.0,completed,Card
S0008677,C00484,P0138,ST011,2026-05-24,5,1442.77,0.2,Pending,Card
S0003916,C00445,P0189,ST010,2026-07-20,3,642.69,0.15,Pending,Bank Transfer
S0000091,C00887,P0026,ST002,2025-03-31,7,1073.15,0.1,Pending,Mobile Money
S0008390,C00229,P0148,ST017,2025-09-15,6,555.04,0.15,Pending,Card
S0009075,C00370,P0009,ST015,2025-01-30,2,152.82,0.2,Cancelled,Cash
S0008006,C00367,P0191,ST013,2026-07-23,10,1381.03,0.0,Cancelled,Bank Transfer
S0006178,C00544,P0046,ST017,2026-01-29,5,921.33,0.2,completed,Cash
S0009543,C00341,P0074,ST013,2025-08-20,5,1463.11,0.05,Cancelled,Mobile Money
S0001804,C00381,P0154,ST010,2026-07-14,4,24.77,0.0,Returned,Mobile Money
S0000874,C00132,P0138,ST007,2025-08-13,2,1440.93,0.0,Completed,Card
S0002849,C00426,P0045,ST001,2026-02-17,2,1250.22,0.2,Cancelled,Bank Transfer
S0000364,C00660,P0196,ST014,2025-03-11,5,500.25,0.15,Cancelled,Card
S0009387,C00781,P0158,ST006,2026-05-23,1,100.38,0.0,Cancelled,Mobile Money
S0006477,C00401,P0158,ST014,2025-03-19,2,102.62,0.2,completed,Card
S0000668,C00221,P0185,ST009,2026-05-13,3,848.54,0.05,Cancelled,Card
S0007006,C00795,P0069,ST008,2025-01-06,5,1358.86,0.2,Cancelled,Mobile Money
S0002551,C00896,P0162,ST015,2026-06-20,6,308.09,0.05,Pending,Mobile Money
S0001948,C00845,P0055,ST019,2025-12-23,9,322.07,0.0,Cancelled,Card
S0009488,C00777,P0146,ST012,2025-02-08,6,1389.39,0.2,Returned,Mobile Money
S0001664,C00848,P0163,ST020,2026-06-06,2,1400.96,0.15,Cancelled,Card
S0008483,C00269,P0135,ST015,2025-06-07,10,1296.57,0.2,Returned,Bank Transfer
S0007352,C00110,P0030,ST002,2025-01-17,10,1369.76,0.05,Pending,Card
S0003921,C00646,P0001,ST020,2026-06-24,9,1039.81,0.15,Cancelled,Mobile Money
S0001485,C00583,P0026,ST001,2025-10-03,9,1074.01,0.15,Pending,Bank Transfer
S0007783,C00356,P0185,ST006,2025-07-01,6,844.99,0.0,Cancelled,Card
S0002178,C00449,P0100,ST008,2025-06-21,8,914.59,0.1,Completed,Card
S0004159,C00884,P0190,ST016,2025-06-19,5,956.23,0.05,Cancelled,Cash
S0004278,C00729,P0069,ST018,2025-02-02,7,1362.14,0.1,Returned,Mobile Money
S0008279,C00979,P0027,ST014,2025-10-09,1,1021.04,0.05,Pending,Mobile Money
S0005579,C00464,P0167,ST015,2026-07-04,6,356.81,0.0,Completed,Cash
S0005430,C00644,P0057,ST011,2026-07-09,9,205.42,0.15,Pending,Cash
S0002946,C00747,P0029,ST020,2025-03-22,7,1223.67,0.2,Completed,Cash
S0001903,C00676,P0145,ST004,2026-04-13,2,1493.55,0.1,Returned,Mobile Money
S0005020,C00412,P0038,ST004,2025-05-15,7,310.87,0.2,Cancelled,Bank Transfer
S0009458,C00616,P0190,ST019,2025-02-22,8,947.64,0.15,completed,Mobile Money
S0002274,C00994,P0118,ST004,2025-12-17,7,805.61,0.15,Pending,Cash
S0007687,C00741,P0080,ST010,2026-07-19,1,870.61,0.0,Completed,Mobile Money
S0005915,C00755,P0147,ST006,2025-08-22,4,1334.14,0.05,Returned,Mobile Money
S0007034,C00336,P0064,ST011,2026-05-20,8,1301.21,0.1,Cancelled,Card
S0005405,C00840,P0005,ST018,2025-03-13,7,304.38,0.05,Cancelled,Card
S0009491,C00883,P0092,ST017,2025-09-26,7,1113.15,0.2,Completed,Card
S0009850,C00370,P0055,ST015,2025-01-13,9,320.88,0.2,Cancelled,Mobile Money
S0006365,C00685,P0107,ST018,2026-07-01,4,400.99,0.2,Cancelled,Bank Transfer
S0003279,C00754,P0016,ST016,2025-12-12,1,993.26,0.1,Cancelled,Mobile Money
S0007712,C00470,P0114,ST001,2026-05-08,10,552.15,0.0,Pending,Bank Transfer
S0001869,C00344,P0050,ST019,2025-03-13,4,344.57,0.15,Returned,Bank Transfer
S0002733,C00242,P0039,ST013,2026-07-11,2,1494.29,0.2,Cancelled,Cash
S0009409,C00817,P0059,ST009,2025-10-14,6,412.6,0.2,completed,Bank Transfer
S0001900,C00499,P0132,ST004,2026-05-19,2,1403.08,0.0,Pending,Cash
S0001960,C00110,P0079,ST002,2025-03-23,1,1030.76,0.0,Cancelled,Cash
S0008187,C00801,P0064,ST002,2025-10-24,6,1302.63,0.0,Returned,Bank Transfer
S0000623,C00313,P0038,ST004,2025-08-13,8,307.65,0.2,Cancelled,Bank Transfer
S0002553,C00615,P0065,ST020,2025-02-20,7,590.82,0.2,Returned,Cash
S0005339,C00663,P0183,ST017,2025-06-21,1,153.64,0.1,Pending,Bank Transfer
S0005209,C00615,P0070,ST018,2026-07-30,9,1140.03,0.1,Pending,Cash
S0006039,C00881,P0045,ST015,2025-03-07,5,1246.01,0.15,Returned,Bank Transfer
S0003871,C00686,P0167,ST004,2025-01-04,8,358.84,0.0,Returned,Cash
S0003533,C00692,P0188,ST019,2025-05-20,10,801.66,0.1,completed,Card
S0000907,C00833,P0053,ST002,2025-09-28,9,1496.17,0.15,Cancelled,Mobile Money
S0003222,C00740,P0116,ST001,2026-07-26,5,32.77,0.15,Returned,Cash
S0005962,C00435,P0014,ST019,2025-03-24,0,246.17,0.2,Pending,Card
S0006607,C00745,P0051,ST012,2025-02-02,5,530.36,0.15,Pending,Card
S0004836,C00869,P0156,ST001,2025-11-22,3,643.41,0.2,Returned,Bank Transfer
S0002672,C00793,P0056,ST009,2025-11-14,8,1182.83,0.2,completed,Card
S0001858,C00912,P0052,ST001,2025-09-19,2,1036.31,0.0,Cancelled,Card
S0001395,C00530,P0190,ST003,2026-03-09,3,948.93,0.05,Cancelled,Mobile Money
S0002545,C00244,P0166,ST011,2025-10-08,2,1097.82,0.1,Pending,Cash
S0008391,C00423,P0077,ST001,2025-06-08,3,941.93,0.05,completed,Bank Transfer
S0003993,C00597,P0064,ST008,2026-05-05,10,1301.44,0.2,Completed,Bank Transfer
S0000003,C00973,P0134,ST004,2026-05-04,9,1257.79,0.15,Completed,Card
S0003255,C00484,P0010,ST018,2025-12-13,9,102.48,0.0,Pending,Cash
S0002816,C00316,P0096,ST001,2025-11-03,3,960.15,0.0,Pending,Mobile Money
S0005533,C00101,P0117,ST016,2025-05-29,7,296.47,0.2,Cancelled,Cash
S0006307,C00880,P0181,ST012,2026-04-18,2,71.75,0.2,Returned,Card
S0004009,C00157,P0192,ST008,2025-04-10,4,241.74,0.2,Completed,Bank Transfer
S0002980,C00387,P0172,ST018,2025-01-22,1,1419.35,0.05,completed,Cash
S0003793,C00813,P0028,ST008,2026-06-25,2,146.24,0.15,Completed,Card
S0003328,C00582,P0132,ST005,2025-05-10,2,1406.19,0.1,Pending,Card
S0008155,C00192,P0001,ST020,2025-03-27,1,1038.42,0.15,completed,Bank Transfer
S0009408,C00958,P0098,ST009,2025-05-20,7,810.11,0.2,Returned,Cash
S0001686, C00459 ,P0128,ST005,2025-11-27,5,203.41,0.0,Returned,Cash
S0005070,C00762,P0097,ST002,2025-06-24,7,1374.41,0.2,Pending,Cash
S0007912,C00021,P0105,ST019,2025-04-16,5,732.08,0.05,Returned,Mobile Money
S0000739,C00581,P0063,ST010,2026-05-28,7,1436.45,0.15,completed,Card
S0008564,C00490,P0115,ST012,2025-07-02,2,610.09,0.1,Cancelled,Card
S0008593,C00994,P0043,ST017,2026-02-11,6,1027.19,0.1,completed,Bank Transfer
S0004600,C00272,P0017,ST005,2026-06-26,10,150.03,0.15,completed,Cash
S0000060,C00024,P0064,ST019,2026-07-03,7,1298.22,,completed,Card
S0001843,C00905,P0090,ST014,2026-02-24,9,619.1,0.0,Completed,Cash
S0004214,C00450,P0053,ST001,2025-10-20,4,1492.37,0.05,Completed,Mobile Money
S0007236,C00749,P0103,ST010,2026-01-03,10,1295.96,0.0,Pending,Card
S0007816,C00829,P0025,ST017,2025-07-16,2,330.82,0.2,Pending,Cash
S0003380,C00031,P0147,ST011,2026-03-14,10,1337.19,0.15,Completed,Card
S0002039,C00942,P0066,ST015,2025-11-20,2,152.28,0.0,Returned,Mobile Money
S0000572,C00561,P0047,ST020,2026-06-14,4,618.51,0.15,completed,Mobile Money
