SaleID,CustomerID,ProductID,StoreID,SaleDate,Quantity,UnitPrice,Discount,OrderStatus,PaymentMethod
S0011950,C00442,P0019,ST012,7/8/2025,4,745,0.15,Pending,Bank Transfer
S0014822,C00351,P0019,ST019,1/13/2026,5,633,0.15,Pending,Mobile Money
S0016273,C00433,P0076,ST010,4/10/2025,4,426,0,Returned,Mobile Money
S0013636,C00723,P0019,ST011,12/22/2025,10,940,0.15,Returned,Mobile Money
S0014639,C00159,P0076,ST007,7/18/2025,9,312,0.2,completed,Cash
S0014410,C00320,P0019,ST019,6/22/2026,9,1130,0.2,Completed,Card
S0015353,C00411,P0019,ST014,12/6/2025,10,341,0.05,Returned,Mobile Money
S0019580,C00667,P0019,ST009,7/27/2025,9,1283,0,Completed,Cash
S0012360,C00430,P0019,ST013,3/18/2026,8,416,0.1,Pending,Card
S0018942,C00367,P0019,ST002,6/14/2025,5,578,0.2,completed,Cash
S0015792,C00751,P0076,ST011,3/24/2026,5,1362,0,Pending,Cash
S0010764,C00517,P0019,ST019,2/9/2025,9,1255,0.1,completed,Bank Transfer
S0013487,C00654,P0019,ST020,2/19/2026,10,833,0,Cancelled,Card
S0017956,C00482,P0076,ST008,9/28/2025,1,610,0,Pending,Cash
S0019799,C00193,P0076,ST003,6/7/2025,7,1489,0.1,Returned,Bank Transfer
S0019751,C00944,P0019,ST007,7/21/2025,10,491,0.15,Returned,Mobile Money
S0016947,C00557,P0076,ST013,1/24/2025,9,785,0.1,Cancelled,Card
S0013611,C00096,P0019,ST002,4/4/2026,10,923,0,Pending,Mobile Money
S0014355,C00864,P0076,ST006,2/13/2025,5,427,0,Completed,Card
S0019682,C00195,P0019,ST009,4/22/2026,7,1214,0.2,completed,Bank Transfer
S0013401,C00982,P0019,ST009,7/29/2025,2,367,0.15,Completed,Cash
S0011682,C00764,P0076,ST015,10/9/2025,7,192,0.2,Pending,Mobile Money
S0016661,C00171,P0019,ST010,5/8/2025,4,778,0,Cancelled,Card
S0014260,C00459,P0076,ST012,6/12/2026,4,573,0.1,Returned,Cash
S0016960,C00362,P0019,ST017,4/21/2025,8,1476,0.1,Completed,Bank Transfer
S0010563,C00111,P0019,ST020,2/15/2025,4,746,0.15,Pending,Mobile Money
S0015345,C00039,P0076,ST015,7/3/2026,5,334,0.2,completed,Bank Transfer
S0014508,C00282,P0019,ST001,8/7/2025,2,47,0.15,Cancelled,Bank Transfer
S0015692,C00807,P0076,ST013,11/20/2025,2,791,0.1,Completed,Bank Transfer
S0017341,C00097,P0076,ST013,3/15/2025,3,836,0.15,Cancelled,Card
S0018211,C00529,P0019,ST002,7/22/2026,5,742,0.15,Cancelled,Card
S0013048,C00022,P0019,ST002,11/12/2025,8,590,0.15,Cancelled,Cash
S0013628,C00388,P0019,ST003,11/21/2025,7,1006,0.1,Completed,Cash
S0010382,C00596,P0019,ST020,6/5/2025,6,468,0.05,Pending,Cash
S0011638,C00484,P0019,ST014,9/16/2025,8,1052,0.15,Cancelled,Card
S0014547,C00594,P0019,ST014,5/14/2025,9,1182,0.1,Completed,Bank Transfer
S0018332,C00382,P0019,ST015,10/28/2025,7,100,0,completed,Card
S0012981,C00871,P0019,ST016,6/24/2025,1,1368,0.2,Returned,Cash
S0014245,C00570,P0019,ST017,6/5/2025,8,644,0.1,completed,Mobile Money
S0016926,C00792,P0019,ST015,7/18/2025,2,234,0,Returned,Bank Transfer
S0019838,C00958,P0019,ST013,7/13/2025,10,100,0.05,Cancelled,Cash
S0019016,C00958,P0019,ST005,7/14/2026,7,1330,0,Completed,Mobile Money
S0010035,C00588,P0019,ST008,3/15/2026,9,1347,0.2,Pending,Mobile Money
S0013182,C00113,P0019,ST004,7/21/2026,10,852,0,Pending,Bank Transfer
S0013240,C00388,P0019,ST005,4/3/2026,7,307,0.2,Returned,Bank Transfer
S0012104,C00223,P0019,ST003,11/8/2025,2,1250,0.2,Returned,Card
S0014048,C00889,P0076,ST001,2/15/2026,7,834,0.1,Pending,Bank Transfer
S0010838,C00627,P0019,ST010,10/25/2025,2,1317,0,completed,Bank Transfer
S0016389,C00887,P0019,ST006,4/1/2025,4,507,0,Completed,Bank Transfer
S0015917,C00418,P0019,ST014,1/17/2025,9,597,0.05,completed,Cash
S0018954,C00389,P0019,ST001,12/18/2025,6,1109,0.05,Returned,Card
S0019129,C00693,P0019,ST013,3/6/2025,3,975,0.15,Completed,Mobile Money
S0010592,C00824,P0019,ST013,11/22/2025,6,110,0.1,Cancelled,Cash
S0018054,C00604,P0019,ST004,1/4/2025,10,671,0.2,completed,Card
S0016543,C00181,P0019,ST017,5/1/2026,10,139,0.2,completed,Cash
S0019579,C00547,P0019,ST001,2/27/2026,2,302,0.15,Cancelled,Mobile Money
S0012702,C00374,P0019,ST009,4/30/2025,3,1085,0,Cancelled,Bank Transfer
S0018087,C00609,P0019,ST019,5/29/2026,10,1481,0.1,Pending,Mobile Money
S0010396,C00424,P0019,ST014,5/2/2026,10,878,0.1,Completed,Bank Transfer
S0015983,C00474,P0019,ST015,3/28/2025,3,256,0,Returned,Card
S0015628,C00829,P0019,ST014,7/27/2026,7,138,0.1,Cancelled,Card
S0019251,C00396,P0060,ST005,1/2/2026,2,385,0.2,Cancelled,Card
S0016242,C00213,P0105,ST002,6/19/2025,3,599,0.15,Returned,Bank Transfer
S0019207,C00497,P0060,ST006,11/4/2025,9,1267,0.1,Returned,Mobile Money
S0016077,C00233,P0060,ST019,3/26/2025,4,1099,0.2,Cancelled,Bank Transfer
S0013408,C00648,P0060,ST009,4/28/2026,6,1282,0,Completed,Mobile Money
S0016184,C00021,P0105,ST019,4/16/2025,3,1111,0.05,Returned,Mobile Money
S0016057,C00735,P0060,ST009,6/3/2025,10,433,0,completed,Cash
S0013429,C00155,P0105,ST017,12/13/2025,5,1367,0.1,Returned,Cash
S0016347,C00743,P0060,ST019,12/29/2025,6,1300,0,completed,Card
S0012166,C00019,P0060,ST003,3/15/2026,10,59,0,Pending,Card
S0010741,C00293,P0060,ST011,7/5/2025,2,393,0.2,completed,Mobile Money
S0012669,C00482,P0060,ST011,4/5/2026,2,351,0.2,Completed,Cash
S0010964,C00557,P0060,ST004,6/26/2025,1,1406,0.1,Pending,Card
S0018785,C00112,P0060,ST019,3/29/2025,3,467,0.15,Cancelled,Bank Transfer
S0012408,C00364,P0105,ST019,5/18/2026,2,1249,0,Completed,Card
S0011646,C00404,P0105,ST012,7/22/2026,4,928,0.05,Pending,Card
S0011054,C00393,P0060,ST005,10/29/2025,3,99,0.05,Completed,Mobile Money
S0013778,C00768,P0060,ST017,7/5/2025,7,353,0.2,completed,Cash
S0014937,C00213,P0060,ST020,3/2/2026,9,991,0.15,Returned,Card
S0012396,C00010,P0060,ST020,6/28/2026,8,111,0.2,Returned,Cash
S0010648,C00353,P0060,ST014,5/9/2025,1,499,0.1,Completed,Bank Transfer
S0010162,C00916,P0105,ST002,2/15/2026,9,1214,0.2,Cancelled,Cash
S0010223,C00140,P0105,ST007,4/19/2026,1,680,0.15,Returned,Bank Transfer
S0010703,C00741,P0060,ST010,8/4/2025,3,126,0.1,Completed,Bank Transfer
S0015382,C00518,P0060,ST002,5/9/2026,6,1263,0.05,Returned,Card
S0019433,C00851,P0105,ST016,7/23/2026,9,609,0.15,Returned,Bank Transfer
S0011004,C00994,P0105,ST012,2/16/2025,4,569,0.1,completed,Card
S0012227,C00496,P0105,ST014,7/14/2025,9,421,0,completed,Cash
S0011836,C00879,P0105,ST015,5/1/2025,10,1228,0.05,Returned,Mobile Money
S0015530,C00048,P0060,ST017,7/29/2025,5,1271,0,Pending,Bank Transfer
S0010267,C00410,P0060,ST009,11/30/2025,7,6,0.05,Returned,Mobile Money
S0017790,C00599,P0105,ST002,12/15/2025,2,1230,0.15,Cancelled,Bank Transfer
S0010266,C00743,P0060,ST019,5/22/2025,2,328,0.2,completed,Bank Transfer
S0018817,C00648,P0060,ST003,9/6/2025,1,897,0.15,Returned,Card
S0011334,C00881,P0060,ST017,3/21/2026,4,1002,0.1,completed,Mobile Money
S0019912,C00465,P0105,ST005,4/14/2025,6,820,0.15,Pending,Bank Transfer
S0019755,C00376,P0105,ST009,10/10/2025,1,377,0.1,Cancelled,Card
S0015993,C00497,P0105,ST013,4/21/2026,1,467,0.1,Cancelled,Card
S0017597,C00522,P0060,ST003,5/2/2025,7,581,0,Returned,Mobile Money
S0017043,C00311,P0060,ST006,6/9/2025,5,714,0.1,Returned,Card
S0020037,C00468,P0105,ST016,6/13/2025,10,501,0.2,completed,Bank Transfer
S0015118,C00257,P0060,ST018,11/11/2025,2,279,0.1,Returned,Bank Transfer
S0018886,C00976,P0060,ST016,1/19/2025,7,28,0.15,Cancelled,Mobile Money
S0019717,C00365,P0060,ST015,3/16/2025,8,432,0.2,Cancelled,Mobile Money
S0017997,C00028,P0105,ST018,6/2/2025,8,820,0.1,Completed,Card
S0014335,C00478,P0060,ST019,4/11/2025,1,540,0.1,Returned,Card
S0010685,C00490,P0105,ST014,5/26/2025,5,1290,0.15,Completed,Bank Transfer
S0018917,C00679,P0060,ST009,7/6/2026,10,492,0,Cancelled,Mobile Money
S0011465,C00471,P0060,ST018,4/28/2025,1,335,0,Cancelled,Bank Transfer
S0018588,C00390,P0105,ST013,6/27/2026,2,442,0,Cancelled,Mobile Money
S0017808,C00172,P0060,ST006,3/28/2026,10,3,0.2,completed,Bank Transfer
S0013963,C00013,P0060,ST007,10/10/2025,10,673,0,Pending,Mobile Money
S0015785,C00382,P0060,ST001,11/2/2025,5,643,0,Pending,Cash
S0017332,C00656,P0060,ST009,10/8/2025,5,897,0.05,Cancelled,Bank Transfer
S0010898,C00297,P0105,ST009,12/10/2025,6,1116,0.1,Completed,Cash
S0017880,C00555,P0105,ST018,1/12/2025,10,518,0.2,completed,Bank Transfer
S0013221,C00810,P0060,ST006,6/19/2025,4,765,0.05,completed,Card
S0012423,C00387,P0105,ST003,4/14/2026,9,460,0.05,Pending,Bank Transfer
S0019453,C00751,P0060,ST001,6/22/2026,1,1401,0.15,Pending,Mobile Money
S0010833,C00355,P0105,ST014,10/23/2025,1,297,0.1,Returned,Bank Transfer
S0018225,C00004,P0105,ST003,11/17/2025,9,1410,0.2,Completed,Bank Transfer
S0015205,C00023,P0060,ST015,4/24/2025,6,655,0.2,Returned,Mobile Money
S0013957,C00266,P0060,ST006,6/9/2025,6,1328,0,Cancelled,Mobile Money
S0012759,C00230,P0105,ST003,4/2/2025,10,556,0.1,Cancelled,Bank Transfer
S0014115,C00865,P0060,ST008,6/13/2025,4,1323,0.2,completed,Card
S0013785,C00120,P0105,ST005,4/1/2026,3,1240,0.2,Pending,Card
S0011627,C00593,P0105,ST006,2/27/2025,2,1484,0,Pending,Mobile Money
S0010848,C00838,P0105,ST012,4/19/2025,8,755,0.05,Completed,Mobile Money
S0019641,C00216,P0060,ST009,1/26/2026,5,200,0.05,Cancelled,Bank Transfer
S0018772,C00274,P0105,ST020,1/5/2026,6,1201,0.2,Cancelled,Mobile Money
S0010533,C00328,P0060,ST003,3/8/2025,3,894,0.15,completed,Cash
S0014871,C00884,P0105,ST020,7/1/2026,1,6,0.2,completed,Cash
S0014560,C00133,P0105,ST012,2/7/2025,9,44,0.1,Returned,Mobile Money
S0015909,C00876,P0105,ST007,10/5/2025,6,111,0.1,completed,Cash
S0012426,C00459,P0105,ST003,5/16/2025,2,1271,0.15,Completed,Bank Transfer
S0019247,C00519,P0105,ST012,11/12/2025,6,204,0.1,Cancelled,Bank Transfer
S0015797,C00563,P0105,ST016,2/28/2025,10,931,0,completed,Card
S0013505,C00958,P0105,ST012,10/14/2025,10,907,0.2,Pending,Bank Transfer
S0018277,C00443,P0060,ST004,3/1/2025,1,113,0.15,Cancelled,Mobile Money
S0011709,C00566,P0060,ST004,6/7/2025,8,1426,0.2,Cancelled,Card
S0018174,C00282,P0060,ST002,1/17/2025,2,919,0.15,Pending,Mobile Money
S0012191,C00244,P0105,ST008,11/20/2025,2,1264,0.15,Completed,Bank Transfer
S0018350,C00939,P0060,ST014,3/22/2025,2,1389,0.2,Completed,Card
S0013140,C00689,P0105,ST006,9/11/2025,9,329,0.1,Pending,Card
S0018085,C00066,P0105,ST010,8/23/2025,2,243,0.1,completed,Card
S0017396,C00785,P0060,ST018,4/12/2026,4,948,0,Pending,Card
S0013397,C00546,P0105,ST013,2/1/2026,10,1248,0.05,Returned,Bank Transfer
S0011542,C00680,P0060,ST009,9/22/2025,5,94,0.2,Returned,Mobile Money
S0010444,C00316,P0060,ST017,9/16/2025,5,1357,0.15,Completed,Bank Transfer
S0019769,C00984,P0060,ST015,9/3/2025,10,794,0.15,Completed,Cash
S0013230,C00307,P0168,ST001,1/17/2025,3,744,0,Cancelled,Card
S0014128,C00502,P0168,ST016,7/16/2026,8,834,0,Cancelled,Cash
S0016020,C00910,P0168,ST001,9/25/2025,8,673,0,Completed,Cash
S0019165,C00094,P0168,ST016,11/16/2025,8,558,0.05,Cancelled,Card
S0013878,C00625,P0168,ST006,11/27/2025,8,1407,0.05,Returned,Card
S0018025,C00195,P0168,ST018,1/18/2026,2,1049,0.05,completed,Cash
S0012090,C00433,P0168,ST016,7/31/2025,4,4,0.15,Returned,Bank Transfer
S0016916,C00059,P0168,ST006,9/27/2025,9,1223,0.1,Cancelled,Mobile Money
S0016094,C00222,P0168,ST013,9/9/2025,2,1418,0,Pending,Bank Transfer
S0010729,C00702,P0168,ST016,1/31/2026,6,636,0.15,Completed,Bank Transfer
S0016722,C00244,P0168,ST019,5/10/2026,10,710,0.05,Cancelled,Mobile Money
S0014843,C00795,P0168,ST013,6/27/2025,10,1435,0.05,Completed,Bank Transfer
S0013496,C00860,P0168,ST015,6/22/2025,7,1336,0.2,Cancelled,Cash
S0014701,C00554,P0168,ST004,5/14/2026,2,863,0.2,Returned,Cash
S0014071,C00773,P0168,ST003,10/8/2025,10,971,0,Cancelled,Cash
S0017494,C00941,P0168,ST014,6/12/2025,10,358,0.2,completed,Bank Transfer
S0013238,C00983,P0168,ST012,5/1/2025,1,1461,0.15,completed,Cash
S0010467,C00077,P0168,ST012,12/13/2025,2,409,0.1,completed,Mobile Money
S0017632,C00866,P0168,ST001,5/3/2026,5,1479,0.2,Returned,Bank Transfer
S0010535,C00626,P0168,ST001,1/2/2026,9,774,0.1,Completed,Cash
S0018131,C00008,P0168,ST018,2/7/2025,2,850,0,Returned,Bank Transfer
S0016037, C00253 ,P0168,ST006,6/28/2025,7,63,0.1,Cancelled,Card
S0015691,C00653,P0168,ST013,1/5/2026,9,1295,0.05,Cancelled,Mobile Money
S0011494,C00084,P0168,ST014,7/7/2026,3,1264,0.2,Cancelled,Mobile Money
S0011973,C00431,P0168,ST019,6/22/2026,6,1467,0.1,Cancelled,Mobile Money
S0014938,C00433,P0168,ST013,4/3/2025,10,1474,0.15,Returned,Bank Transfer
S0018376,C00378,P0168,ST006,6/22/2025,2,292,0.1,Returned,Cash
S0012158,C00257,P0168,ST002,5/29/2026,3,610,0.05,Completed,Card
S0014304,,P0168,ST010,7/24/2026,3,608,0,Returned,Mobile Money
S0013682,C00369,P0168,ST004,3/2/2026,10,63,0.05,Cancelled,Card
S0019816,C00936,P0168,ST004,9/22/2025,3,1487,0.15,Pending,Mobile Money
S0014800,C00352,P0168,ST013,7/17/2025,7,603,0.1,completed,Mobile Money
S0018515,C00514,P0168,ST018,5/9/2026,10,226,0.15,completed,Mobile Money
S0019950,C00288,P0168,ST001,11/25/2025,3,986,0.05,completed,Card
S0015089,C00168,P0168,ST020,12/22/2025,4,1015,0.1,Pending,Mobile Money
S0018896,C00745,P0168,ST009,4/23/2026,7,217,0,Completed,Mobile Money
S0018593,C00489,P0168,ST013,6/1/2026,5,852,0.05,Cancelled,Cash
S0010629,C00675,P0168,ST001,9/18/2025,6,803,0.05,Completed,Bank Transfer
S0019064,C00240,P0168,ST005,11/21/2025,7,1260,0.1,completed,Mobile Money
S0018260,C00802,P0168,ST002,8/3/2025,2,235,0.15,Returned,Bank Transfer
S0019845,C00454,P0168,ST020,10/24/2025,3,1131,0.2,completed,Card
S0017459,C00711,P0168,ST008,5/4/2025,10,1476,0,Completed,Mobile Money
S0016026,C00371,P0168,ST003,4/19/2026,4,9,0.2,Cancelled,Cash
S0011042,C00124,P0168,ST007,7/24/2025,2,786,0.15,completed,Bank Transfer
S0017933,C00823,P0168,ST016,5/9/2025,9,1362,0,completed,Card
S0012827,C00674,P0168,ST014,3/25/2025,7,438,0.15,Cancelled,Mobile Money
S0015520,C00508,P0168,ST012,3/10/2025,9,980,0,completed,Bank Transfer
S0020013,C00020,P0168,ST014,9/3/2025,9,1044,0.1,completed,Bank Transfer
S0018681,C00859,P0168,ST007,5/4/2026,8,1237,0,completed,Mobile Money
S0018571,C00384,P0168,ST003,9/30/2025,9,1048,0.2,completed,Cash
S0010815,C00955,P0168,ST004,9/23/2025,8,422,0.2,Completed,Mobile Money
S0015077,C00471,P0168,ST004,12/1/2025,2,213,0.05,Returned,Card
S0011020,C00116,P0168,ST019,10/8/2025,2,342,0.1,Pending,Mobile Money
S0010999,C00937,P0168,ST006,9/27/2025,10,1311,0.15,completed,Mobile Money
S0017598,C00292,P0168,ST006,3/30/2025,10,785,0.15,Completed,Cash
S0014336,C00753,P0168,ST010,3/26/2026,8,546,0.05,Returned,Mobile Money
S0019936,C00181,P0168,ST018,7/14/2025,7,1342,0,completed,Bank Transfer
S0010936,C00633,P0062,ST013,2/19/2025,2,172,0.05,Cancelled,Cash
S0012935,C00639,P0062,ST011,1/15/2026,4,1172,0,Cancelled,Mobile Money
S0016821,C00593,P0062,ST001,4/19/2025,4,317,0.1,Cancelled,Card
S0012665,C00978,P0062,ST012,11/7/2025,8,926,0.2,Cancelled,Card
S0019367,C00110,P0062,ST015,7/5/2025,5,417,0.1,Cancelled,Cash
S0019267,C00691,P0062,ST017,4/18/2026,7,1346,0.15,Returned,Bank Transfer
S0014463,C00984,P0062,ST010,7/7/2026,6,368,0,Returned,Mobile Money
S0018846,,P0062,ST014,2/6/2025,4,729,0,completed,Card
S0019260,C00002,P0062,ST011,6/6/2026,5,398,0.05,Completed,Card
S0014802,C00820,P0062,ST007,7/28/2025,5,587,0.2,completed,Bank Transfer
S0012713,C00199,P0062,ST006,4/26/2025,4,799,0.1,Returned,Bank Transfer
S0016467,C00466,P0062,ST013,8/19/2025,7,216,0.15,Returned,Card
S0011691,C00960,P0062,ST015,10/12/2025,3,624,0.15,Cancelled,Cash
S0012434,C00659,P0062,ST005,8/24/2025,4,1195,0.15,completed,Mobile Money
S0019094,C00517,P0062,ST016,2/23/2026,4,1392,0.1,Completed,Card
S0019493,C00794,P0062,ST005,11/30/2025,2,842,0,Cancelled,Bank Transfer
S0016681,C00459,P0062,ST020,1/20/2026,5,1389,0.1,Cancelled,Bank Transfer
S0015641,C00331,P0062,ST001,10/14/2025,6,396,0.1,Completed,Card
S0019465,C00333,P0062,ST017,6/14/2026,6,221,0,Returned,Bank Transfer
S0019043,C00366,P0062,ST011,12/8/2025,5,310,0.1,Returned,Mobile Money
S0010065,C00966,P0062,ST004,7/12/2025,6,990,0.15,completed,Card
S0017988,C00302,P0062,ST011,6/20/2026,1,669,0.15,Pending,Cash
S0012515,C00144,P0102,ST005,8/14/2025,7,229,0.05,Completed,Card
S0015343,C00355,P0062,ST011,9/15/2025,6,777,0.2,Cancelled,Mobile Money
S0015442,C00004,P0102,ST001,4/25/2026,4,183,0.15,Pending,Mobile Money
S0013648,C00389,P0062,ST016,6/19/2025,10,973,0.15,Completed,Bank Transfer
S0016525,C00612,P0062,ST014,3/12/2025,4,818,0,Returned,Mobile Money
S0011618,C00947,P0062,ST015,5/4/2025,3,335,0,Cancelled,Card
S0012000,C00748,P0062,ST003,5/27/2025,3,1242,0,completed,Mobile Money
S0015851,C00112,P0062,ST016,7/18/2026,7,797,0.05,Pending,Cash
S0014195,C00143,P0062,ST014,8/4/2025,4,1222,0.15,Returned,Bank Transfer
S0011430,C00305,P0062,ST018,2/27/2026,7,192,0.2,Cancelled,Cash
S0015219,C00805,P0062,ST004,6/17/2026,7,54,0,Returned,Card
S0019316,C00795,P0062,ST015,10/17/2025,1,1064,0.2,Returned,Bank Transfer
S0010253,C00092,P0062,ST017,2/21/2025,5,994,0,completed,Card
S0015647,C00491,P0062,ST006,4/17/2025,2,3,0.15,Returned,Bank Transfer
S0018662,C00756,P0062,ST005,3/6/2026,2,581,0.05,Pending,Mobile Money
S0017699,C00037,P0102,ST010,8/9/2025,7,446,0.05,Pending,Mobile Money
S0012747,C00855,P0062,ST011,1/26/2026,1,1154,0,Completed,Mobile Money
S0013361,C00802,P0062,ST019,7/20/2026,6,292,0.15,Cancelled,Bank Transfer
S0011858,C00748,P0062,ST005,6/6/2025,7,1024,0.15,Cancelled,Mobile Money
S0011545,C00174,P0062,ST017,7/15/2025,7,924,0.15,Cancelled,Cash
S0013180,C00163,P0102,ST005,3/30/2025,1,214,0.05,Completed,Mobile Money
S0016529,C00974,P0062,ST016,11/26/2025,8,293,0.2,Completed,Cash
S0019384,C00405,P0062,ST002,4/3/2026,1,1495,0,completed,Cash
S0011060,C00255,P0062,ST001,12/10/2025,10,1370,0.05,Returned,Cash
S0011789,C00082,P0062,ST017,3/25/2025,2,857,0.1,Completed,Bank Transfer
S0019436,C00840,P0062,ST004,1/25/2026,10,923,0.2,Pending,Bank Transfer
S0019654,C00662,P0062,ST002,3/27/2025,8,1040,0.2,Pending,Mobile Money
S0010140,C00802,P0062,ST008,7/21/2025,8,112,0.1,Completed,Bank Transfer
S0017026,C00945,P0102,ST017,3/21/2025,5,1330,0.05,Completed,Card
S0018913,C00477,P0062,ST012,12/20/2025,4,803,0.05,completed,Card
S0019742,C00978,P0102,ST007,2/10/2025,9,320,0,completed,Bank Transfer
S0016522,C00279,P0062,ST006,12/15/2025,7,748,0.05,Pending,Mobile Money
S0010096,C00034,P0102,ST004,1/12/2026,3,311,0.2,Returned,Bank Transfer
S0015839,C00773,P0102,ST003,6/23/2026,3,994,0.1,completed,Cash
S0011664,C00877,P0102,ST018,10/4/2025,8,178,0.1,Cancelled,Card
S0019807,C00843,P0062,ST011,10/6/2025,5,543,0.05,completed,Cash
S0017410,C00724,P0102,ST015,4/27/2026,3,748,0.2,Pending,Bank Transfer
S0010293,C00389,P0062,ST008,4/9/2025,7,729,0.05,completed,Cash
S0017502,C00878,P0062,ST005,5/12/2026,10,1000,0,Cancelled,Bank Transfer
S0011559,C00949,P0102,ST011,7/12/2026,4,1500,0,Returned,Mobile Money
S0012274,C00785,P0062,ST016,6/19/2025,9,1294,0.2,Pending,Cash
S0013742,C00100,P0102,ST004,5/13/2026,5,43,0.05,Cancelled,Cash
S0014970,C00668,P0062,ST009,11/11/2025,9,430,0.1,Completed,Mobile Money
S0019505,C00440,P0062,ST004,5/17/2026,6,778,0.2,Cancelled,Mobile Money
S0014546,C00068,P0102,ST006,4/28/2026,4,484,0,Cancelled,Mobile Money
S0010873,C00038,P0102,ST013,7/17/2025,5,816,0.2,Cancelled,Bank Transfer
S0010478,C00284,P0102,ST006,3/19/2025,8,643,0.2,Cancelled,Card
S0018665,C00104,P0102,ST011,3/10/2026,5,266,0.1,Cancelled,Mobile Money
S0019399,C00764,P0102,ST003,1/9/2026,6,899,0,Returned,Mobile Money
S0013445,C00772,P0102,ST016,1/31/2026,7,429,0.1,Completed,Mobile Money
S0010085,C00510,P0102,ST004,8/7/2025,3,1131,0.15,Completed,Mobile Money
S0018814,C00271,P0102,ST002,10/1/2025,3,432,0.05,completed,Card
S0016897,C00348,P0102,ST003,7/18/2025,2,802,0,Cancelled,Mobile Money
S0012442,C00759,P0102,ST013,10/24/2025,10,422,0.15,completed,Cash
S0014300,C00985,P0102,ST011,10/8/2025,2,1122,0.1,completed,Cash
S0012614,C00811,P0102,ST012,3/17/2026,5,762,0.2,completed,Card
S0015415,C00792,P0102,ST003,6/15/2026,3,1220,0.1,Returned,Cash
S0015184,C00059,P0102,ST006,2/9/2025,7,761,0.05,Completed,Cash
S0010161,C00957,P0102,ST003,6/25/2026,7,1008,0.1,Cancelled,Bank Transfer
S0014011,C00606,P0102,ST017,1/10/2026,3,318,0.05,completed,Mobile Money
S0012020,C00689,P0102,ST013,7/17/2025,6,498,0.15,Pending,Card
S0018147,C00898,P0102,ST014,1/21/2025,2,545,0.05,Completed,Cash
S0019853,C00575,P0102,ST017,1/21/2025,4,156,0.15,Completed,Card
S0018150,C00961,P0102,ST008,10/26/2025,8,610,0.05,Pending,Mobile Money
S0011162,C00866,P0102,ST008,1/14/2026,3,1490,0.1,Returned,Mobile Money
S0017228,C00193,P0102,ST013,4/30/2025,4,1008,0.05,Pending,Cash
S0017823,C00609,P0102,ST010,3/27/2025,4,517,0.2,Completed,Cash
S0018835,C00653,P0062,ST017,1/25/2026,1,1179,0.05,Returned,Mobile Money
S0017777,C00285,P0102,ST003,8/14/2025,7,909,0.2,Returned,Bank Transfer
S0011842,C00664,P0102,ST020,8/1/2025,7,350,0.15,completed,Card
S0010952,C00884,P0102,ST020,4/30/2025,4,1103,0,Returned,Mobile Money
S0012968,C00209,P0102,ST017,4/16/2026,1,292,0.05,Completed,Cash
S0012450,C00125,P0102,ST017,4/9/2026,6,188,0.1,Pending,Card
S0012242,C00118,P0102,ST019,1/3/2026,9,1173,0.1,Pending,Cash
S0014758,C00307,P0102,ST004,12/1/2025,4,1212,0.05,Completed,Card
S0010552,C00190,P0102,ST014,6/30/2026,3,1337,0,completed,Bank Transfer
S0016700,C00611,P0102,ST004,7/10/2025,2,135,0,Returned,Mobile Money
S0013802,C00291,P0102,ST015,5/22/2025,6,965,0.2,Cancelled,Bank Transfer
S0019325,C00968,P0102,ST012,6/23/2025,5,942,0.1,Pending,Bank Transfer
S0012404,C00360,P0102,ST002,5/1/2026,1,1073,0.1,Completed,Card
S0018188,C00914,P0102,ST019,3/16/2026,10,826,0,Returned,Mobile Money
S0014178,C00401,P0102,ST008,12/28/2025,6,1390,0.1,Pending,Bank Transfer
S0012656,C00367,P0102,ST020,5/23/2025,7,756,0,Completed,Card
S0018072,C00486,P0102,ST007,6/27/2026,8,150,0,completed,Cash
S0010950,C00884,P0102,ST013,6/18/2026,10,106,0.05,Cancelled,Cash
S0010285,C00985,P0087,ST004,7/12/2025,7,184,0,Cancelled,Cash
S0018395,C00848,P0087,ST001,6/10/2025,8,565,0.2,completed,Cash
S0019995,C00434,P0087,ST004,7/11/2026,6,1432,0.15,Completed,Card
S0019173,C00606,P0087,ST014,3/19/2026,3,31,0.15,Returned,Cash
S0011399,C00577,P0087,ST004,7/31/2026,1,39,0,Completed,Card
S0013465,C00421,P0087,ST006,2/22/2025,9,603,0.05,completed,Bank Transfer
S0018889,C00184,P0087,ST019,7/17/2025,9,94,0.2,Pending,Bank Transfer
S0013489,C00517,P0087,ST003,6/14/2026,6,103,0.1,Pending,Cash
S0010837,C00557,P0087,ST019,4/17/2026,7,795,0.05,Cancelled,Card
S0019476,C00722,P0087,ST019,5/3/2025,10,1237,0,Returned,Card
S0010278,C00834,P0087,ST019,5/7/2025,5,531,0,Returned,Mobile Money
S0014081,C00352,P0087,ST014,6/10/2026,2,269,0,Returned,Card
S0018904,C00445,P0087,ST013,3/12/2025,10,1005,0.2,completed,Bank Transfer
S0013521,C00676,P0199,ST014,12/10/2025,6,546,0,Pending,Cash
S0017681,C00251,P0087,ST008,6/13/2025,6,695,0.1,Cancelled,Mobile Money
S0010673,C00017,P0087,ST002,3/10/2025,8,350,0.1,completed,Cash
S0017199,C00741,P0087,ST005,6/10/2025,3,875,0,completed,Mobile Money
S0019562,C00651,P0087,ST006,2/23/2025,8,1036,0,Cancelled,Bank Transfer
S0015256,C00951,P0087,ST009,7/17/2025,4,749,0,Returned,Cash
